event_id,source_date,source_headline,source_id,source_office_id
239269,28.06.2017,"Ukrainian military?s shelling of Donetsk kills civilian - DPR Operational Command",10842,23028
239270,30.06.2017,"Ukrainian military?s shelling kills one militiaman- leaves six wounded in one week - DPR Operational Command",10843,23028
392570,3.07.2017,"Ukraine says one soldier killed- one wounded in east",10844,23028
392570,3.07.2017,"Ukraine says one soldier killed- one wounded in east",10845,23028
246498,21.07.2017,"Eight militias- one civilian killed in DPR over week - operational command",10846,23028
246428,15.07.2017,"Militia member killed in Kiev forces? shelling of Donetsk republic",10847,23019
392574,16.07.2017,"Ukraine reports 26 truce breaches- one serviceman killed",10848,23019
392574,16.07.2017,"Ukraine reports 26 truce breaches- one serviceman killed",10849,23028
246434,17.07.2017,"One person killed- two others wounded in Ukrainian shelling of Donetsk outskirts",10850,23028
392575,19.07.2017,"Rebels say Ukraine breaches truce over 40 times- kills one",10851,23019
392575,19.07.2017,"Rebels say Ukraine breaches truce over 40 times- kills one",10852,23019
246470,20.07.2017,"Ukraine reports 9 soldiers killed in east in rebel fighting",10853,23028
246470,20.07.2017,"Escalation in ATO: Nine Ukrainian soldiers killed",10854,23019
246466,20.07.2017,"Ukraine reports 9 soldiers killed in east in rebel fighting",10855,23019
246463,20.07.2017,"Ukraine reports 9 soldiers killed in east in rebel fighting",10856,23003
246502,22.07.2017,"One militia killed in Donetsk Republic - spokesman",10857,23034
246749,1.09.2017,"CrisisWatch August 2017 - Ukraine",10858,23003
246811,1.09.2017,"CrisisWatch August 2017 - Ukraine",10859,23003
246809,1.09.2017,"CrisisWatch August 2017 - Ukraine",10860,23028
246810,1.09.2017,"CrisisWatch August 2017 - Ukraine",10861,23031
246515,1.08.2017,"Ukrainian snipers kill two militiamen - DPR Operational Command",10862,23031
246803,1.09.2017,"CrisisWatch August 2017 - Ukraine",10863,23031
246537,11.08.2017,"Ukrainian military?s shelling kills six in one week - DPR Operational Command",10864,23031
246520,8.08.2017,"Ukrainian military?s shelling kills one militiaman - DPR Operational Command",10865,23028
246804,1.09.2017,"CrisisWatch August 2017 - Ukraine",10866,23031
246536,10.08.2017,"Civilian killed in trip wire blast in Dokuchayevsk - DPR command",10867,23028
246539,12.08.2017,"Donetsk Republic?s serviceman killed in Ukrainian military shelling - spokesman",10868,23028
246806,1.09.2017,"CrisisWatch August 2017 - Ukraine",10869,23031
246610,18.08.2017,"Twelve killed in Ukrainian army?s shelling of Donetsk republic over past week",10870,23028
246545,16.08.2017,"DPR command reports two servicemen killed in shelling",10871,23028
246808,1.09.2017,"CrisisWatch August 2017 - Ukraine",10872,23031
246615,20.08.2017,"DPR rescuer killed in shelling by Ukrainian troops while putting out fire",10873,23028
246636,1.09.2017,"Civilian wounded- two militiamen killed in DPR since beginning of "school year" truce",10874,23028
246633,30.08.2017,"DPR militiaman killed in shelling of Yasinovataya community - command",10875,23031
246729,1.10.2017,"CrisisWatch September 2017 - Ukraine",10876,23028
246644,7.09.2017,"Ukrainian troops shell DPR 18 times in 24 hours- two militiamen killed - command",10877,23028
246645,8.09.2017,"Kiev reports first combat death since new truce",10878,23028
246654,15.09.2017,"Ukrainian military?s shelling kills two militiamen in one week - DPR Operational Command",10879,23031
246653,14.09.2017,"Militiaman killed in Donetsk republic- says DPR armed forces? spokesman",10880,23028
246681,6.10.2017,"Ukrainian army shells DPR 278 times over past week- three killed - DPR operations command",10881,23000
392034,2.10.2017,"Ukraine soldier killed in blast as rebels open fire 14 times",10882,23028
392034,2.10.2017,"Ukraine soldier killed in blast as rebels open fire 14 times",10883,23028
246691,13.10.2017,"Ukrainian military shells DPR?s territory 240 times in one week- killing three - DPR Operational Command",10884,23028
246686,8.10.2017,"Civilian killed in DPR?s Gorlovka in shelling by Ukrainian troops",10885,23019
246693,20.10.2017,"Ukrainian military?s shelling kills two militiamen in one week - DPR Operational Command",10886,23019
392037,17.10.2017,"Ukraine says two troops killed- two wounded in Donbass",10887,23028
392037,17.10.2017,"Ukraine says two troops killed- two wounded in Donbass",10888,23028
392039,17.10.2017,"Ukraine says two troops killed- two wounded in Donbass",10889,23028
392039,17.10.2017,"Ukraine says two troops killed- two wounded in Donbass",10890,23019
246704,27.10.2017,"Ukrainian army shells Donetsk republic 178 times over past week- two militiamen killed - operations command",10891,23019
246697,24.10.2017,"Four Ukraine soldiers killed in bloodiest day since August",10892,23019
246698,24.10.2017,"Four Ukraine soldiers killed in bloodiest day since August",10893,23019
246700,26.10.2017,"Ukrainian military?s shelling kills one militiaman - DPR Operational Command",10894,23028
246700,26.10.2017,"Ukrainian military?s shelling kills one militiaman - DPR Operational Command",10895,23000
246700,26.10.2017,"Donbass rebels say Ukrainian army uses artillery- kills one",10896,23000
246700,26.10.2017,"Donbass rebels say Ukrainian army uses artillery- kills one",10897,23028
246705,27.10.2017,"Civilian killed in DPR in shelling by Ukrainian troops - JCCC",10898,23028
246720,3.11.2017,"Three DPR residents killed in shelling by Kiev?s forces - DPR command",10899,23019
249214,1.12.2017,"CrisisWatch November 2017 - Ukraine",10900,23019
246707,30.10.2017,"Militiaman killed as Kiev troops shell DPR settlements- says operational command",10901,23028
246707,30.10.2017,"Militiaman killed as Kiev troops shell DPR settlements- says operational command",10902,23028
249209,1.12.2017,"CrisisWatch November 2017 - Ukraine",10903,23035
248944,1.12.2017,"Ukrainian military?s shelling of DPR kills five in one month",10904,23028
248929,10.11.2017,"Ukrainian military violates ceasefire 263 times in one week - DPR Operational Command",10905,23028
248928,5.11.2017,"Child killed- two more wounded by shell in Donetsk - agency",10906,23035
249212,1.12.2017,"CrisisWatch November 2017 - Ukraine",10907,23028
249220,1.12.2017,"CrisisWatch November 2017 - Ukraine",10908,23028
248930,19.11.2017,"One DPR serviceman killed in shelling by Ukrainian troops - DPR command",10909,23028
248932,21.11.2017,"Ukrainian military?s shelling kills one militiaman - DPR Operational Command",10910,23035
248940,24.11.2017,"Five Ukraine soldiers killed as rebel infighting flares up",10911,23035
249223,4.01.2018,"CrisisWatch December 2017 - Ukraine",10912,23028
249226,4.01.2018,"CrisisWatch December 2017 - Ukraine",10913,23028
248947,8.12.2017,"Ukrainian army shells DPR 277 times over past week- four killed - operations command",10914,23000
248945,4.12.2017,"Ukrainian shelling leaves one militiaman dead - DPR operations command",10915,23035
249227,4.01.2018,"CrisisWatch December 2017 - Ukraine",10916,23035
248946,6.12.2017,"Militiaman killed by shelling in Donetsk republic - operations command",10917,23028
248949,9.12.2017,"Four Ukraine soldiers killed in rebel east",10918,23028
248949,9.12.2017,"Fighting kills five in Ukraine's separatist east",10919,23035
248949,9.12.2017,"Donetsk militiaman killed in shelling by Ukrainian troops",10920,23028
248950,12.12.2017,"Ukrainian military?s shelling kills one DPR militiaman",10921,23000
248954,18.12.2017,"Russia announces pullout of military monitors from Ukraine's east",10922,23000
249233,4.01.2018,"CrisisWatch December 2017 - Ukraine",10923,23028
249236,4.01.2018,"CrisisWatch December 2017 - Ukraine",10924,23028
248957,21.12.2017,"Death toll from Ukrainian military?s shelling of Yasinovataya rises to two",10925,23000
249237,4.01.2018,"CrisisWatch December 2017 - Ukraine",10926,23035
249238,4.01.2018,"CrisisWatch December 2017 - Ukraine",10927,23035
249240,4.01.2018,"CrisisWatch December 2017 - Ukraine",10928,23028
249242,4.01.2018,"CrisisWatch December 2017 - Ukraine",10929,23035
275515,19.01.2018,"Newly Independent States",10930,23035
275515,NULL," DPR: 4 militiamen killed- 13 others- including civilians- injured in 2018",10931,23035
315763,12.03.2019,https://www.ohchr.org/EN/Countries/ENACARegion/Pages/UAReports.aspx,10932,23035
257449,6.01.2018,"DPR serviceman killed in shelling by Kiev?s forces - DPR command",10933,23036
257494,15.01.2018,"DPR militiaman killed- three others wounded by Ukrainian shelling - operations command",10934,23011
275542,11.01.2018,"Three Ukrainian soldiers die as fighting picks in New Year",10935,23032
275543,11.01.2018,"Three Ukrainian soldiers die as fighting picks in New Year",10936,23028
275544,11.01.2018,"Three Ukrainian soldiers die as fighting picks in New Year",10937,23028
275518,15.01.2018,"DPR reports militiaman killed by Ukrainian troops",10938,23001
258165,18.01.2018,"ATO News: Situation Update- east of Ukraine as of morning- January 18- 2018",10939,23001
275554,1.03.2018,"Ukraine  FEBRUARY 2018",10940,23001
257504,21.01.2018,"Ukrainian military fire on bus at checkpoint- killing one - command",10941,23037
257504,22.01.2018,"Latest from the OSCE Special Monitoring Mission to Ukraine (SMM)- based on information received as of 19:30- 21 January 2018",10942,23038
258162,23.01.2018,"ATO News: Situation Update- east of Ukraine as of morning- January 23- 2018",10943,23039
257526,26.01.2018,"Three militiamen killed in DPR in shelling by Kiev?s forces - Donetsk news agency",10944,23028
258161,31.01.2018,NULL,10945,23040
258161,31.01.2018,"ATO News: Situation Update- east of Ukraine as of morning- January 31- 2018",10946,23038
258160,1.02.2018,"ATO News: Situation Update- east of Ukraine as of morning- February 01- 2018",10947,23028
258160,1.02.2018,NULL,10948,23041
275514,16.02.2018,"One militiaman killed- four people wounded in DPR in past week",10949,23038
258159,13.02.2018,"ATO News: Situation Update- east of Ukraine as of morning- February 13- 2018",10950,23038
258156,29.05.2018,"ATO News: Situation Update- east of Ukraine as of morning- February 16- 2018",10951,23042
258293,20.06.2018,"Report on the human rights situation in Ukraine 16 February to 15 May 2018",10952,23043
275512,2.03.2018,"Newly Independent States",10953,23038
275512,NULL," Four Donetsk militiamen killed in past week - DPR",10954,23038
258155,20.02.2018,"ATO News: Situation Update- east of Ukraine as of morning- February 20- 2018",10955,23007
258153,21.02.2018,"ATO News: Situation Update- east of Ukraine as of morning- February 21- 2018",10956,23036
258152,23.02.2018,"#ATO News: Situation Update- east of Ukraine as of morning- February 23- 2018",10957,23011
257655,24.02.2018,"Donetsk set to raise issue of ambulance shelling at Minsk peace talks",10958,23038
257655,26.02.2018,"DPR urges UN- ICRC to press Kiev into investigating ambulance shelling",10959,23038
257695,2.03.2018,"Ukrainian military?s shelling kills two militiamen - DPR Operational Command",10960,23038
258148,7.03.2018,"ATO News: Situation Update- east of Ukraine as of morning- March 07- 2018",10961,23028
258148,7.03.2018,"Ukraine reports 1 KIA amid three enemy attacks in last day   Read more on UNIAN: https://www.unian.info/war/10033550-ukraine-reports-1-kia-amid-three-enemy-attacks-in-last-day.html",10962,23028
258146,12.03.2018,"ATO News: Situation Update- east of Ukraine as of morning- March 12- 2018",10963,23028
257707,12.03.2018,"DPR militiaman killed by sniper- says operational command",10964,23038
257707,12.03.2018,"Newly Independent States",10965,23044
257707,NULL," DPR reports militiaman's death in Ukrainian attack",10966,23038
258051,23.05.2018,NULL,10967,23028
258051,23.05.2018,NULL,10968,23045
258144,26.03.2018,"Situation Update- east of Ukraine as of morning- March 26- 2018",10969,23011
257753,29.03.2018,"Latest from the OSCE Special Monitoring Mission to Ukraine (SMM)- based on information received as of 19:30- 28 March 2018",10970,23046
257753,25.03.2018,"Woman killed in DPR?s Gorlovka in shelling by Ukrainian troops - local authorities",10971,23047
257754,26.03.2018,"Ukrainian military?s shelling kills DPR militiaman",10972,23038
257755,27.03.2018,"Ukrainian military?s shelling kills militiaman - DPR Operational Command",10973,23040
259957,1.05.2018,"Ukraine  APRIL 2018",10974,23028
257760,2.04.2018,"DPR militiaman killed in shelling by Kiev troops - news agency",10975,23028
257764,6.04.2018,"Ukrainian sniper kills one DPR militiaman",10976,23028
257796,9.04.2018,"Ukrainian special forces fracture Easter ceasefire killing two DPR fighters in Donbass",10977,23039
257813,12.04.2018,"Donetsk militiaman killed in shelling by Ukrainian military - command",10978,23028
257862,20.04.2018,"Ukrainian military?s shelling of DPR kills one- leaves eight wounded in one week",10979,23028
275596,17.04.2018,"Escalation in Donbas: Ukraine reports 52 enemy attacks- 1 KIA- 5 WIAs in last day   Read more on UNIAN: https://www.unian.info/war/10083458-escalation-in-donbas-ukraine-reports-52-enemy-attacks-1-kia-5-wias-in-last-day.html",10980,23028
275597,21.04.2018,"Day in war zone: Ukraine reports 1 KIA- 1 WIA amid 36 enemy attacks   Read more on UNIAN: https://www.unian.info/war/10089590-day-in-war-zone-ukraine-reports-1-kia-1-wia-amid-36-enemy-attacks.html",10981,23028
257882,22.04.2018,"Kiev forces? shelling kills civilian in Donetsk republic - authorities",10982,23028
257882,25.05.2018,"Latest from the OSCE Special Monitoring Mission to Ukraine (SMM)- based on information received as of 19:30- 24 May 2018",10983,23044
257899,27.04.2018,"Three DPR civilians killed- nine injured in shelling by Kiev's forces",10984,23044
257899,20.06.2018,"Report on the human rights situation in Ukraine",10985,23028
257906,28.04.2018,"Ukrainian military?s shelling of Dokuchayevsk kills two - JCCC",10986,23040
257909,29.04.2018,"DPR militiaman killed in shelling by Kiev?s forces - DPR operational command",10987,23028
257957,12.05.2018,"Nine pro-Kiev troops killed in attempt to seize new positions- says DPR?s military spokesman",10988,23032
257964,16.05.2018,"Civilian killed in Gorlovka in shelling by Ukrainian troops - DPR",10989,23028
